"dataset_key","cluster_source","cluster_id","cell_type_label","annotation_status","confidence_score","marker_evidence","reference_source","notes"
"glycine_Seurat","Rank_2nd","5","5","unreviewed",,"","",""
"glycine_Seurat","Rank_2nd","6","6","unreviewed",,"","",""
"glycine_Seurat","Rank_2nd","7","7","unreviewed",,"","",""
"glycine_Seurat","Rank_2nd","8","8","unreviewed",,"","",""
"glycine_Seurat","Rank_2nd","9","9","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","0","0","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","1","1","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","10","10","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","11","11","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","12","12","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","13","13","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","14","14","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","15","15","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","16","16","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","17","17","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","18","18","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","19","19","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","2","2","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","20","20","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","21","21","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","22","22","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","23","23","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","24","24","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","25","25","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","26","26","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","27","27","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","28","28","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","29","29","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","3","3","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","30","30","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","31","31","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","32","32","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","33","33","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","34","34","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","35","35","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","36","36","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","37","37","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","38","38","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","39","39","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","4","4","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","40","40","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","41","41","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","5","5","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","6","6","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","7","7","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","8","8","unreviewed",,"","",""
"glycine_Seurat","Rank_3rd","9","9","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","0","0","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","1","1","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","10","10","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","11","11","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","12","12","unreviewed",,"","",""
