"dataset_key","cluster_source","cluster_id","cell_type_label","annotation_status","confidence_score","marker_evidence","reference_source","notes"
"lotus_ComBat_BBKNN","Rank_3rd","8","8","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_3rd","9","9","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","0","0","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","1","1","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","10","10","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","11","11","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","12","12","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","13","13","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","14","14","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","2","2","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","3","3","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","4","4","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","5","5","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","6","6","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","7","7","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","8","8","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_4th","9","9","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","0","0","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","1","1","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","10","10","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","11","11","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","12","12","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","13","13","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","14","14","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","15","15","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","16","16","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","17","17","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","2","2","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","3","3","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","4","4","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","5","5","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","6","6","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","7","7","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","8","8","unreviewed",,"","",""
"lotus_ComBat_BBKNN","Rank_5th","9","9","unreviewed",,"","",""
