"dataset_key","cluster_source","cluster_id","cell_type_label","annotation_status","confidence_score","marker_evidence","reference_source","notes"
"lotus_Seurat","Rank_3rd","20","20","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","21","21","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","22","22","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","3","3","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","4","4","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","5","5","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","6","6","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","7","7","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","8","8","unreviewed",,"","",""
"lotus_Seurat","Rank_3rd","9","9","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","0","0","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","1","1","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","10","10","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","11","11","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","12","12","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","13","13","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","14","14","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","15","15","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","16","16","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","17","17","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","18","18","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","19","19","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","2","2","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","20","20","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","21","21","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","22","22","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","23","23","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","24","24","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","25","25","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","26","26","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","27","27","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","3","3","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","4","4","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","5","5","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","6","6","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","7","7","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","8","8","unreviewed",,"","",""
"lotus_Seurat","Rank_4th","9","9","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","0","0","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","1","1","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","10","10","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","11","11","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","12","12","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","13","13","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","14","14","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","15","15","unreviewed",,"","",""
